date,count,package
2022-09-08,47727,jsonlite
2022-09-09,40479,jsonlite
2022-09-10,23057,jsonlite
2022-09-11,23899,jsonlite
2022-09-12,44445,jsonlite
2022-09-13,49150,jsonlite
2022-09-14,48984,jsonlite
2022-09-15,49248,jsonlite
2022-09-16,43998,jsonlite
2022-09-17,23100,jsonlite
2022-09-18,25145,jsonlite
2022-09-19,48631,jsonlite
2022-09-20,48818,jsonlite
2022-09-21,49919,jsonlite
2022-09-22,45871,jsonlite
2022-09-23,38604,jsonlite
2022-09-24,24701,jsonlite
2022-09-25,25593,jsonlite
2022-09-26,46546,jsonlite
2022-09-27,48412,jsonlite
2022-09-28,49721,jsonlite
2022-09-29,46100,jsonlite
2022-09-30,40865,jsonlite
2022-10-01,26914,jsonlite
2022-10-02,33664,jsonlite
2022-10-03,71866,jsonlite
2022-10-04,68842,jsonlite
2022-10-05,56204,jsonlite
2022-10-06,57326,jsonlite
2022-10-07,48539,jsonlite
2022-10-08,29455,jsonlite
2022-10-09,30590,jsonlite
2022-10-10,49635,jsonlite
2022-10-11,54056,jsonlite
2022-10-12,53223,jsonlite
2022-10-13,52020,jsonlite
2022-10-14,46279,jsonlite
2022-10-15,27502,jsonlite
2022-10-16,27906,jsonlite
2022-01-01,10519,R6
2022-01-02,13185,R6
2022-01-03,21062,R6
2022-01-04,23961,R6
2022-01-05,23866,R6
2022-01-06,23640,R6
2022-01-07,24988,R6
2022-01-08,13147,R6
2022-01-09,12745,R6
2022-01-10,26539,R6
2022-01-11,33308,R6
2022-01-12,34677,R6
2022-01-13,30290,R6
2022-01-14,29342,R6
2022-01-15,15016,R6
2022-01-16,15518,R6
2022-01-17,26004,R6
2022-01-18,29918,R6
2022-01-19,37114,R6
2022-01-20,35724,R6
2022-01-21,27116,R6
2022-01-22,15192,R6
2022-01-23,15588,R6
2022-01-24,31344,R6
2022-01-25,34863,R6
2022-01-26,32964,R6
2022-01-27,32900,R6
2022-01-28,28968,R6
2022-01-29,20179,R6
2022-01-30,14758,R6
2022-01-31,28760,R6
2022-02-01,31681,R6
2022-02-02,32736,R6
2022-02-03,32876,R6
2022-02-04,29994,R6
2022-02-05,15299,R6
2022-02-06,15243,R6
2022-02-07,31710,R6
2022-02-08,32601,R6
2022-02-09,34154,R6
2022-02-10,30679,R6
2022-02-11,26562,R6
2022-02-12,15442,R6
2022-02-13,13790,R6
2022-02-14,31018,R6
2022-02-15,34704,R6
2022-02-16,34200,R6
2022-02-17,35463,R6
2022-02-18,27333,R6
2022-02-19,17071,R6
2022-02-20,14467,R6
2022-02-21,29906,R6
2022-02-22,32431,R6
2022-02-23,31666,R6
2022-02-24,29294,R6
2022-02-25,26393,R6
2022-02-26,13167,R6
2022-02-27,13578,R6
2022-02-28,28688,R6
2022-03-01,31098,R6
2022-03-02,33640,R6
2022-03-03,33723,R6
2022-03-04,29248,R6
2022-03-05,16970,R6
2022-03-06,NA,R6
2022-03-07,33658,R6
2022-03-08,35534,R6
2022-03-09,36230,R6
2022-03-10,36616,R6
2022-03-11,32180,R6
2022-03-12,17203,R6
2022-03-13,16180,R6
2022-03-14,35263,R6
2022-03-15,35395,R6
2022-03-16,37355,R6
2022-03-17,38727,R6
2022-03-18,29851,R6
2022-03-19,16010,R6
2022-03-20,19947,R6
2022-03-21,37625,R6
2022-03-22,35193,R6
2022-03-23,36197,R6
2022-03-24,34869,R6
2022-03-25,28951,R6
2022-03-26,17061,R6
2022-03-27,20114,R6
2022-03-28,32979,R6
2022-03-29,40261,R6
2022-03-30,36796,R6
2022-03-31,36249,R6
2022-04-01,28965,R6
2022-04-02,17128,R6
2022-04-03,16071,R6
2022-04-04,33777,R6
2022-04-05,37125,R6
2022-04-06,37626,R6
2022-04-07,33911,R6
2022-04-08,33561,R6
2022-04-09,19446,R6
2022-04-10,16616,R6
2022-04-11,35443,R6
2022-04-12,33458,R6
2022-04-13,34027,R6
2022-04-14,32679,R6
2022-04-15,22352,R6
2022-04-16,18045,R6
2022-04-17,15641,R6
2022-04-18,31744,R6
2022-04-19,34984,R6
2022-04-20,33677,R6
2022-04-21,35944,R6
2022-04-22,33796,R6
2022-04-23,17811,R6
2022-04-24,20685,R6
2022-04-25,37822,R6
2022-04-26,37963,R6
2022-04-27,35491,R6
2022-04-28,35931,R6
2022-04-29,30804,R6
2022-04-30,15699,R6
2022-05-01,15024,R6
2022-05-02,30695,R6
2022-05-03,33092,R6
2022-05-04,40750,R6
2022-05-05,35755,R6
2022-05-06,36675,R6
2022-05-07,21773,R6
2022-05-08,17595,R6
2022-05-09,34681,R6
2022-05-10,37262,R6
2022-05-11,NA,R6
2022-05-12,38331,R6
2022-05-13,34823,R6
2022-05-14,19037,R6
2022-05-15,16477,R6
2022-05-16,34648,R6
2022-05-17,37778,R6
2022-05-18,32631,R6
2022-05-19,32328,R6
2022-05-20,31215,R6
2022-05-21,16115,R6
2022-05-22,13647,R6
2022-05-23,36618,R6
2022-05-24,37747,R6
2022-05-25,33893,R6
2022-05-26,33387,R6
2022-05-27,30509,R6
2022-05-28,15055,R6
2022-05-29,14123,R6
2022-05-30,31814,R6
2022-05-31,30040,R6
2022-06-01,30576,R6
2022-06-02,31264,R6
2022-06-03,29888,R6
2022-06-04,21317,R6
2022-06-05,16507,R6
2022-06-06,27009,R6
2022-06-07,37364,R6
2022-06-08,41205,R6
2022-06-09,37927,R6
2022-06-10,29350,R6
2022-06-11,15487,R6
2022-06-12,14242,R6
2022-06-13,30126,R6
2022-06-14,31335,R6
2022-06-15,32791,R6
2022-06-16,NA,R6
2022-06-17,30627,R6
2022-06-18,15503,R6
2022-06-19,14233,R6
2022-06-20,28534,R6
2022-06-21,32702,R6
2022-06-22,31595,R6
2022-06-23,29670,R6
2022-06-24,25215,R6
2022-06-25,15140,R6
2022-06-26,13385,R6
2022-06-27,27480,R6
2022-06-28,29191,R6
2022-06-29,30058,R6
2022-06-30,29118,R6
2022-07-01,22162,R6
2022-07-02,12120,R6
2022-07-03,11962,R6
2022-07-11,27022,R6
2022-07-12,29804,R6
2022-07-13,27719,R6
2022-07-14,25836,R6
2022-07-15,23884,R6
2022-07-16,16446,R6
2022-07-17,14488,R6
2022-07-18,26134,R6
2022-07-19,29114,R6
2022-07-20,30436,R6
2022-07-21,27713,R6
2022-07-22,23959,R6
2022-07-23,13180,R6
2022-07-24,14083,R6
2022-07-25,28131,R6
2022-07-26,28605,R6
2022-07-27,28238,R6
2022-07-28,28640,R6
2022-07-29,27741,R6
2022-07-30,12156,R6
2022-07-31,12501,R6
2022-08-01,28173,R6
2022-08-02,27740,R6
2022-08-03,28506,R6
2022-08-04,27872,R6
2022-08-05,22941,R6
2022-08-06,12226,R6
2022-08-07,14428,R6
2022-08-08,27912,R6
2022-08-09,26579,R6
2022-08-10,27290,R6
2022-08-11,26044,R6
2022-08-12,23640,R6
2022-08-13,12645,R6
2022-08-14,12287,R6
2022-08-15,23106,R6
2022-08-16,31874,R6
2022-08-17,27801,R6
2022-08-18,28707,R6
2022-08-19,28153,R6
2022-08-20,18201,R6
2022-08-21,14663,R6
2022-08-22,33867,R6
2022-08-23,37742,R6
2022-08-24,36210,R6
2022-08-25,37131,R6
2022-08-26,26896,R6
2022-08-27,14159,R6
2022-08-28,13957,R6
2022-08-29,34969,R6
2022-08-30,39742,R6
2022-08-31,40750,R6
2022-09-01,37636,R6
2022-09-02,32412,R6
2022-09-03,15020,R6
2022-09-04,14384,R6
2022-09-05,30143,R6
2022-09-06,39269,R6
2022-09-07,42285,R6
2022-09-08,41553,R6
2022-09-09,33366,R6
2022-09-10,15872,R6
2022-09-11,16581,R6
2022-09-12,39604,R6
2022-09-13,47682,R6
2022-09-14,43500,R6
2022-09-15,42523,R6
2022-09-16,NA,R6
2022-09-17,16179,R6
2022-09-18,17791,R6
2022-09-19,41114,R6
2022-09-20,41071,R6
2022-09-21,40819,R6
2022-09-22,39543,R6
2022-09-23,31928,R6
2022-09-24,17747,R6
2022-09-25,18272,R6
2022-09-26,39366,R6
2022-09-27,41153,R6
2022-09-28,42790,R6
2022-09-29,39257,R6
2022-09-30,33519,R6
2022-10-01,15536,R6
2022-10-02,15395,R6
2022-10-03,35668,R6
2022-10-04,39556,R6
2022-10-05,37487,R6
2022-10-06,39955,R6
2022-10-07,34141,R6
2022-10-08,20959,R6
2022-10-09,18865,R6
2022-10-10,34962,R6
2022-10-11,40516,R6
2022-10-12,39029,R6
2022-10-13,38761,R6
2022-10-14,33200,R6
2022-10-15,17427,R6
2022-10-16,17374,R6
2022-01-01,15171,httr
2022-01-02,16955,httr
2022-01-03,25024,httr
2022-01-04,28098,httr
2022-01-05,28239,httr
2022-01-06,27039,httr
2022-01-07,26814,httr
2022-01-08,17630,httr
2022-01-09,18151,httr
2022-01-10,29874,httr
2022-01-11,31364,httr
2022-01-12,30901,httr
2022-01-13,30991,httr
2022-01-14,29138,httr
2022-01-15,19293,httr
2022-01-16,20350,httr
2022-01-17,28698,httr
2022-01-18,32086,httr
2022-01-19,34111,httr
2022-01-20,33517,httr
2022-01-21,28574,httr
2022-01-22,19871,httr
2022-01-23,20415,httr
2022-01-24,33735,httr
2022-01-25,34451,httr
2022-01-26,NA,httr
2022-01-27,34299,httr
2022-01-28,30833,httr
2022-01-29,21079,httr
2022-01-30,21261,httr
2022-01-31,33536,httr
2022-02-01,35822,httr
2022-02-02,35292,httr
2022-02-03,35496,httr
2022-02-04,33221,httr
2022-02-05,22693,httr
2022-02-06,22143,httr
2022-02-07,36121,httr
2022-02-08,36094,httr
2022-02-09,36079,httr
2022-02-10,34601,httr
2022-02-11,31598,httr
2022-02-12,21543,httr
2022-02-13,22309,httr
2022-02-14,35148,httr
2022-02-15,37201,httr
2022-02-16,35537,httr
2022-02-17,34448,httr
2022-02-18,28886,httr
2022-02-19,19076,httr
2022-02-20,19068,httr
2022-02-21,30469,httr
2022-02-22,33141,httr
2022-02-23,33072,httr
2022-02-24,29514,httr
2022-02-25,27037,httr
2022-02-26,18301,httr
2022-02-27,18763,httr
2022-02-28,30171,httr
2022-03-01,31425,httr
2022-03-02,34269,httr
2022-03-03,32583,httr
2022-03-04,29939,httr
2022-03-05,19954,httr
2022-03-06,20442,httr
2022-03-07,37892,httr
2022-03-08,35848,httr
2022-03-09,34078,httr
2022-03-10,34038,httr
2022-03-11,31920,httr
2022-03-12,21719,httr
2022-03-13,22547,httr
2022-03-14,34949,httr
2022-03-15,37765,httr
2022-03-16,38944,httr
2022-03-17,33797,httr
2022-03-18,33403,httr
2022-03-19,22834,httr
2022-03-20,24447,httr
2022-03-21,36492,httr
2022-03-22,34188,httr
2022-03-23,33758,httr
2022-03-24,35632,httr
2022-03-25,30330,httr
2022-03-26,22530,httr
2022-03-27,23684,httr
2022-03-28,34518,httr
2022-03-29,36058,httr
2022-03-30,34872,httr
2022-03-31,34285,httr
2022-04-01,30563,httr
2022-04-02,21402,httr
2022-04-03,21614,httr
2022-04-04,32607,httr
2022-04-05,34199,httr
2022-04-06,37329,httr
2022-04-07,37368,httr
2022-04-08,33120,httr
2022-04-09,26701,httr
2022-04-10,25445,httr
2022-04-11,38847,httr
2022-04-12,38291,httr
2022-04-13,36907,httr
2022-04-14,37756,httr
2022-04-15,31796,httr
2022-04-16,25491,httr
2022-04-17,26475,httr
2022-04-18,34811,httr
2022-04-19,39866,httr
2022-04-20,41657,httr
2022-04-21,41688,httr
2022-04-22,39086,httr
2022-04-23,31379,httr
2022-04-24,32670,httr
2022-04-25,43383,httr
2022-04-26,45134,httr
2022-04-27,43692,httr
2022-04-28,45141,httr
2022-04-29,39697,httr
2022-04-30,28860,httr
2022-05-01,29811,httr
2022-05-02,42140,httr
2022-05-03,44068,httr
2022-05-04,56187,httr
2022-05-05,54041,httr
2022-05-06,48454,httr
2022-05-07,35323,httr
2022-05-08,33552,httr
2022-05-09,51861,httr
2022-05-10,51628,httr
2022-05-11,52372,httr
2022-05-12,50918,httr
2022-05-13,44441,httr
2022-05-14,29640,httr
2022-05-15,28862,httr
2022-05-16,44785,httr
2022-05-17,44972,httr
2022-05-18,45532,httr
2022-05-19,43675,httr
2022-05-20,40874,httr
2022-05-21,31074,httr
2022-05-22,30478,httr
2022-05-23,45850,httr
2022-05-24,46523,httr
2022-05-25,49708,httr
2022-05-26,48505,httr
2022-05-27,40182,httr
2022-05-28,28514,httr
2022-05-29,29508,httr
2022-05-30,41602,httr
2022-05-31,47093,httr
2022-06-01,41086,httr
2022-06-02,39795,httr
2022-06-03,39701,httr
2022-06-04,26381,httr
2022-06-05,28366,httr
2022-06-06,42381,httr
2022-06-07,45125,httr
2022-06-08,47803,httr
2022-06-09,46887,httr
2022-06-10,42634,httr
2022-06-11,30079,httr
2022-06-12,32475,httr
2022-06-13,46374,httr
2022-06-14,43125,httr
2022-06-15,44289,httr
2022-06-16,40750,httr
2022-06-17,39776,httr
2022-06-18,31029,httr
2022-06-19,31185,httr
2022-06-20,44988,httr
2022-06-21,45543,httr
2022-06-22,45298,httr
2022-06-23,45856,httr
2022-06-24,41015,httr
2022-06-25,33407,httr
2022-06-26,32219,httr
2022-06-27,44775,httr
2022-06-28,43568,httr
2022-06-29,43290,httr
2022-06-30,40534,httr
2022-07-01,37615,httr
2022-07-02,28986,httr
2022-07-03,29065,httr
2022-07-11,42026,httr
2022-07-12,39537,httr
2022-07-13,41232,httr
2022-07-14,39832,httr
2022-07-15,37730,httr
2022-07-16,27919,httr
2022-07-17,29135,httr
2022-07-18,39414,httr
2022-07-19,39283,httr
2022-07-20,40769,httr
2022-07-21,36926,httr
2022-07-22,36120,httr
2022-07-23,26709,httr
2022-07-24,26873,httr
2022-07-25,40349,httr
2022-07-26,42142,httr
2022-07-27,38870,httr
2022-07-28,39093,httr
2022-07-29,37854,httr
2022-07-30,25735,httr
2022-07-31,27742,httr
2022-08-01,40516,httr
2022-08-02,42077,httr
2022-08-03,41337,httr
2022-08-04,35573,httr
2022-08-05,37245,httr
2022-08-06,25012,httr
2022-08-07,26149,httr
2022-08-08,38640,httr
2022-08-09,39319,httr
2022-08-10,37581,httr
2022-08-11,36394,httr
2022-08-12,35894,httr
2022-08-13,24924,httr
2022-08-14,26322,httr
2022-08-15,35054,httr
2022-08-16,37538,httr
2022-08-17,40254,httr
2022-08-18,44449,httr
2022-08-19,39744,httr
2022-08-20,30690,httr
2022-08-21,28461,httr
2022-08-22,45863,httr
2022-08-23,44650,httr
2022-08-24,44748,httr
2022-08-25,44854,httr
2022-08-26,NA,httr
2022-08-27,NA,httr
2022-08-28,29136,httr
2022-08-29,46929,httr
2022-08-30,45833,httr
2022-08-31,47780,httr
2022-09-01,46225,httr
2022-09-02,40814,httr
2022-09-03,25942,httr
2022-09-04,25927,httr
2022-09-05,39845,httr
2022-09-06,45413,httr
2022-09-07,45197,httr
2022-09-08,43757,httr
2022-09-09,38420,httr
2022-09-10,25582,httr
2022-09-11,26113,httr
2022-09-12,42883,httr
2022-09-13,45605,httr
2022-09-14,45474,httr
2022-09-15,44941,httr
2022-09-16,40570,httr
2022-09-17,26397,httr
2022-09-18,28275,httr
2022-09-19,43385,httr
2022-09-20,46560,httr
2022-09-21,44000,httr
2022-09-22,45193,httr
2022-09-23,38725,httr
2022-09-24,27535,httr
2022-09-25,27761,httr
2022-09-26,45067,httr
2022-09-27,47866,httr
2022-09-28,45870,httr
2022-09-29,44528,httr
2022-09-30,40562,httr
2022-10-01,27410,httr
2022-10-02,27729,httr
2022-10-03,41992,httr
2022-10-04,45836,httr
2022-10-05,45307,httr
2022-10-06,44710,httr
2022-10-07,40141,httr
2022-10-08,28724,httr
2022-10-09,28770,httr
2022-10-10,41346,httr
2022-10-11,45512,httr
2022-10-12,44856,httr
2022-10-13,44717,httr
2022-10-14,38561,httr
2022-10-15,26270,httr
2022-10-16,25627,httr
